step,train_loss
572,6.172242164611816
576,7.5138630867004395
580,5.714931964874268
584,8.002976417541504
588,7.769996643066406
592,6.443062782287598
596,5.688998222351074
600,16.068601608276367
604,3.985888719558716
608,5.989022254943848
612,5.964056968688965
616,3.327763319015503
620,13.372471809387207
624,7.342082500457764
628,5.122797966003418
632,5.157532215118408
636,2.4108052253723145
640,3.512110471725464
644,5.993030548095703
648,8.019729614257812
652,2.0855259895324707
656,6.896870136260986
660,7.8014702796936035
664,9.45153522491455
668,9.212830543518066
672,12.70691204071045
676,14.096185684204102
680,11.477731704711914
684,5.8336100578308105
688,8.363203048706055
692,3.9549968242645264
696,6.794943809509277
700,5.367219924926758
704,9.743420600891113
708,5.590899467468262
712,7.7323102951049805
716,6.664461135864258
720,6.3416852951049805
724,9.04919719696045
728,6.809386253356934
732,12.49902057647705
736,6.260083198547363
740,8.540144920349121
744,10.63884162902832
748,5.828030109405518
752,4.982147216796875
756,9.638358116149902
760,7.208011150360107
764,5.852481365203857
768,2.988781213760376
772,4.729997158050537
776,7.350054740905762
780,5.661299705505371
784,6.998622417449951
788,10.187877655029297
792,6.078338623046875
796,5.544961452484131
800,4.156432151794434
804,3.715322971343994
808,3.7809298038482666
812,4.63962459564209
816,7.360495567321777
820,5.806554794311523
824,4.649609088897705
828,6.919039726257324
832,3.9432852268218994
836,7.835697174072266
840,4.2245259284973145
844,4.247567653656006
848,4.2281951904296875
852,4.883701324462891
856,4.543262004852295
860,2.1607682704925537
864,5.630155086517334
868,7.396380424499512
872,8.049579620361328
876,5.455412864685059
880,5.941071033477783
884,5.173938751220703
888,2.412519693374634
892,7.44517183303833
896,2.1296839714050293
900,9.782159805297852
904,3.1172709465026855
908,2.576206684112549
912,2.2322311401367188
916,6.1124444007873535
920,9.85094165802002
924,4.6069111824035645
928,6.02153205871582
932,1.5689010620117188
936,3.923651695251465
940,3.882345676422119
944,8.50515079498291
948,2.4061501026153564
952,3.1040639877319336
956,6.198129653930664
960,2.893575668334961
964,3.1582236289978027
968,4.310560703277588
972,5.94712495803833
976,4.225951671600342
980,3.8834662437438965
984,3.4186275005340576
988,2.223461627960205
992,6.423699855804443
996,5.099172115325928
1000,4.521767616271973
1004,1.8825006484985352
1008,3.587164878845215
1012,3.8723392486572266
1016,5.845369338989258
1020,5.326920509338379
1024,1.539577841758728
1028,4.752443790435791
1032,1.558200478553772
1036,3.859522581100464
1040,3.580779552459717
1044,2.7856874465942383
1048,1.9801663160324097
1052,2.9347023963928223
1056,4.731118202209473
1060,1.5944284200668335
1064,3.937088966369629
1068,3.039254665374756
1072,2.697054624557495
1076,3.293541431427002
1080,3.618093490600586
1084,1.7301254272460938
1088,2.3499810695648193
1092,1.6591472625732422
1096,1.2285386323928833
1100,5.292418003082275
1104,1.3641108274459839
1108,2.3814053535461426
1112,1.885798692703247
1116,3.455866575241089
1120,1.539433240890503
1124,2.3852219581604004
1128,1.7745519876480103
1132,2.327838182449341
1136,0.9860926270484924
1140,2.413830041885376
1144,1.2556127309799194
1148,2.018294334411621
1152,1.3472825288772583
1156,2.2647180557250977
1160,1.3308433294296265
1164,1.6746667623519897
1168,1.1656651496887207
1172,1.7089275121688843
1176,1.5419695377349854
1180,2.2250847816467285
1184,0.710677444934845
1188,1.552435278892517
1192,0.74027419090271
1196,0.615439236164093
1200,2.43980073928833
1204,2.194895029067993
1208,1.269809365272522
1212,0.9088782668113708
1216,0.6025270819664001
1220,1.1716543436050415
1224,1.3376240730285645
1228,2.7278990745544434
1232,2.034773588180542
1236,2.0154426097869873
1240,0.8987554311752319
1244,1.634724736213684
1248,0.8869065046310425
1252,1.9468201398849487
1256,1.000842571258545
1260,0.8972585201263428
1264,1.1915680170059204
1268,2.0236518383026123
1272,1.7843480110168457
1276,0.36597955226898193
1280,0.6853560209274292
1284,0.702107846736908
1288,0.706640899181366
1292,1.7013713121414185
1296,1.244718074798584
1300,1.5462355613708496
1304,0.9767476916313171
1308,0.5294234156608582
1312,2.4801619052886963
1316,1.4605154991149902
1320,0.9089021682739258
1324,1.6574894189834595
1328,1.417792558670044
1332,0.5154802203178406
1336,1.6679248809814453
1340,1.2345092296600342
1344,0.4514095187187195
1348,1.0883512496948242
1352,1.0845087766647339
1356,1.530584692955017
1360,1.6040253639221191
1364,0.5061492919921875
1368,0.41661643981933594
1372,0.6242536306381226
1376,1.3028359413146973
1380,1.0842372179031372
1384,1.6321098804473877
1388,0.8245354294776917
1392,1.2712352275848389
1396,0.7730824947357178
1400,1.053161382675171
1404,0.7847432494163513
1408,1.7297942638397217
1412,1.4926693439483643
1416,0.7209969758987427
1420,2.7284488677978516
1424,0.6418471336364746
1428,1.349941611289978
1432,2.0464553833007812
1436,0.8712066411972046
1440,0.2664225697517395
1444,0.968177080154419
1448,0.40117186307907104
1452,0.31717780232429504
1456,0.709690511226654
1460,2.3781509399414062
1464,0.9925258755683899
1468,0.1654350906610489
1472,0.7414061427116394
1476,0.763809323310852
1480,1.7122406959533691
1484,1.3876597881317139
1488,1.664047360420227
1492,0.379010409116745
1496,2.5363004207611084
1500,1.3314011096954346
1504,1.7521841526031494
1508,0.516693651676178
1512,0.6161307096481323
1516,0.8247033953666687
1520,0.9014034867286682
1524,1.7080590724945068
1528,2.0501041412353516
1532,0.8486412763595581
1536,0.9274462461471558
1540,0.509283721446991
1544,0.26674261689186096
1548,1.111714482307434
1552,2.149595260620117
1556,0.7934820055961609
1560,0.6390256285667419
1564,2.426018238067627
1568,0.749116063117981
1572,1.467854380607605
1576,0.9957042932510376
1580,0.6478781700134277
1584,0.5291147232055664
1588,0.8845779299736023
1592,0.9071611762046814
1596,0.5436856150627136
1600,0.6804294586181641
1604,0.7978895306587219
1608,1.0667684078216553
1612,0.48489636182785034
1616,0.9516735672950745
1620,1.7772048711776733
1624,1.867790699005127
1628,1.0337656736373901
1632,1.4732766151428223
1636,1.436697244644165
1640,1.5137701034545898
1644,0.8095839023590088
1648,1.4702160358428955
1652,1.55242121219635
1656,0.42852526903152466
1660,0.5073813199996948
1664,1.436192512512207
1668,1.069414496421814
1672,2.2791757583618164
1676,1.6504815816879272
1680,0.4445267915725708
1684,2.254345178604126
1688,1.8828297853469849
1692,1.0893763303756714
1696,0.8256083130836487
1700,0.17293968796730042
1704,1.7567477226257324
1708,0.23517727851867676
1712,0.14908236265182495
1716,2.899099111557007
1720,1.5262809991836548
1724,0.337454617023468
1728,1.8654335737228394
1732,1.2209136486053467
1736,1.957685947418213
1740,0.33175960183143616
1744,0.6187385320663452
1748,1.1661055088043213
1752,0.8114128112792969
1756,1.5927858352661133
1760,0.860315203666687
1764,0.436383455991745
1768,1.0957170724868774
1772,0.5873851180076599
1776,2.2970683574676514
1780,1.0073814392089844
1784,2.1467630863189697
1788,0.17347022891044617
1792,0.6283006072044373
1796,0.9727150201797485
1800,1.6847350597381592
1804,1.3143638372421265
1808,0.5809100270271301
1812,0.8611845374107361
1816,0.7776440978050232
1820,0.7219785451889038
1824,1.376267433166504
1828,0.5293331146240234
1832,2.380258321762085
1836,0.4271065294742584
1840,1.3467289209365845
1844,0.8253976702690125
1848,1.4019922018051147
1852,0.6794047951698303
1856,0.785338282585144
1860,0.5240030884742737
1864,1.1029865741729736
1868,0.5210889577865601
1872,0.19501563906669617
1876,0.9867122173309326
1880,0.6539965271949768
1884,1.1078866720199585
1888,0.9648475646972656
1892,0.44358742237091064
1896,1.0383776426315308
1900,1.8256971836090088
1904,1.824326753616333
1908,0.25961437821388245
1912,0.5034772753715515
1916,1.1212773323059082
1920,1.0073240995407104
1924,0.35978204011917114
1928,0.22988511621952057
1932,0.8682862520217896
1936,2.4096198081970215
1940,1.104974627494812
1944,1.4381530284881592
1948,1.0510807037353516
1952,0.8823432922363281
1956,0.4734596014022827
1960,1.7635680437088013
1964,1.0107516050338745
1968,2.0686514377593994
1972,0.30917128920555115
1976,0.7621327042579651
1980,0.8680624961853027
1984,0.8760111331939697
1988,0.6844826936721802
1992,0.3570334315299988
1996,0.6996995806694031
2000,0.4556858539581299
2004,0.716129720211029
2008,0.5433741807937622
2012,0.580085813999176
2016,0.4348515570163727
2020,1.0934758186340332
2024,1.1863936185836792
2028,1.906862497329712
2032,0.821168065071106
2036,0.9999809861183167
2040,1.5457541942596436
2044,0.40710359811782837
2048,0.3615942895412445
2052,0.7916644215583801
2056,1.0242990255355835
2060,0.980430543422699
2064,0.9380896091461182
2068,1.0810034275054932
2072,0.3759234547615051
2076,1.2013988494873047
2080,0.4146025776863098
2084,1.1295686960220337
2088,1.3355062007904053
2092,0.41001319885253906
2096,0.6353987455368042
2100,1.340472936630249
2104,0.5156689882278442
2108,0.6657101511955261
2112,0.9965348839759827
2116,1.4946303367614746
2120,1.4491150379180908
2124,1.4155981540679932
2128,1.1428853273391724
2132,1.178262710571289
2136,0.553649365901947
2140,0.6775343418121338
2144,0.9721771478652954
2148,1.4168169498443604
2152,1.0269652605056763
2156,0.9128260612487793
2160,0.5334780812263489
2164,0.3124507665634155
2168,1.7064112424850464
2172,1.425358533859253
2176,0.5900202989578247
2180,0.575979471206665
2184,0.39551031589508057
2188,1.1796693801879883
2192,1.2743006944656372
2196,1.2338837385177612
2200,1.3492567539215088
2204,0.7380974292755127
2208,0.5206440091133118
2212,0.31773659586906433
2216,1.532785415649414
2220,0.7745128273963928
2224,0.6701812744140625
2228,1.1682299375534058
2232,2.0252845287323
2236,0.2751274108886719
2240,0.46211546659469604
2244,0.4556851387023926
2248,0.9062408208847046
2252,0.9566757678985596
2256,0.5191121101379395
2260,0.6965029835700989
2264,1.7572052478790283
2268,0.5591206550598145
2272,0.5655308961868286
2276,1.5434565544128418
2280,1.412536859512329
2284,0.2674436867237091
2288,0.17697851359844208
2292,0.5343310832977295
2296,0.7787037491798401
2300,0.8730311393737793
2304,0.7718268036842346
2308,0.4389547109603882
2312,0.9479222893714905
2316,0.6904488205909729
2320,1.3189765214920044
2324,0.9045063257217407
2328,1.2622231245040894
2332,0.24136407673358917
2336,0.8282570242881775
2340,0.1536567360162735
2344,0.5104742646217346
2348,0.9453332424163818
2352,0.25098681449890137
2356,0.7251233458518982
2360,0.9694907069206238
2364,0.6859318614006042
2368,0.5973456501960754
2372,0.38078537583351135
2376,1.519174337387085
2380,1.2617532014846802
2384,1.103058934211731
2388,1.497092604637146
2392,0.6010094285011292
2396,0.5764623880386353
2400,0.24563279747962952
2404,0.43701431155204773
2408,0.770710289478302
2412,0.7898187041282654
2416,0.8775466084480286
2420,0.7379817962646484
2424,1.33531653881073
2428,0.38924741744995117
2432,0.688506007194519
2436,1.793096899986267
2440,0.3715824484825134
2444,0.6189344525337219
2448,0.7718092799186707
2452,2.2513628005981445
2456,1.6928921937942505
2460,0.46748125553131104
2464,1.3091051578521729
2468,0.2726074755191803
2472,0.8013498187065125
2476,0.7321386337280273
2480,0.5851354598999023
2484,0.3509945869445801
2488,0.44468173384666443
2492,0.46820810437202454
2496,1.0008338689804077
2500,0.48649054765701294
2504,1.4889168739318848
2508,1.2737160921096802
2512,2.064694404602051
2516,0.75154048204422
2520,1.6776292324066162
2524,1.059324026107788
2528,1.7257945537567139
2532,0.41914859414100647
2536,0.5239217281341553
2540,0.6565001606941223
2544,0.22612620890140533
2548,0.705689549446106
2552,0.7511724233627319
2556,0.37143346667289734
2560,0.6230977773666382
2564,1.1298251152038574
2568,0.43946823477745056
2572,0.24539250135421753
2576,0.2835000455379486
2580,0.682999312877655
2584,0.5963917374610901
2588,0.7205854058265686
2592,1.2921794652938843
2596,0.2956364154815674
2600,0.6580177545547485
2604,0.44323840737342834
2608,0.09819499403238297
2612,0.6820589303970337
2616,0.6020923256874084
2620,0.5302110314369202
2624,0.8430443406105042
2628,1.8467037677764893
2632,0.9609243869781494
2636,0.7616731524467468
2640,1.6693499088287354
2644,0.6379628777503967
2648,0.4398968815803528
2652,1.18621826171875
2656,0.48709869384765625
2660,0.9266828298568726
2664,0.38609036803245544
2668,1.2523757219314575
2672,0.3365548253059387
2676,0.6453586220741272
2680,0.17913861572742462
2684,0.3341466188430786
2688,0.3473460078239441
2692,0.2881394922733307
2696,0.48337066173553467
2700,0.35762596130371094
2704,0.6653201580047607
2708,0.2908799350261688
2712,0.3013508915901184
2716,0.6550174355506897
2720,0.5646173357963562
2724,0.32103127241134644
2728,0.3786143660545349
2732,1.7802985906600952
2736,0.9823890924453735
2740,0.39138108491897583
2744,1.13694167137146
2748,0.4436813294887543
2752,0.36803480982780457
2756,0.6169391870498657
2760,0.18917430937290192
2764,0.6866436004638672
2768,0.929868757724762
2772,0.7498063445091248
2776,0.85063636302948
2780,0.22618572413921356
2784,0.48058268427848816
2788,0.5551944971084595
2792,0.7521704435348511
2796,0.32383936643600464
2800,0.6510106325149536
2804,0.798875629901886
2808,0.757749080657959
2812,0.9436681270599365
2816,0.5975168347358704
2820,0.9089447259902954
2824,0.8849005699157715
2828,0.14755861461162567
2832,0.7336894869804382
2836,1.2536619901657104
2840,0.2747832238674164
2844,0.23577700555324554
2848,0.7072194218635559
2852,0.5482435822486877
2856,0.587971568107605
2860,0.34356963634490967
2864,0.18471023440361023
2868,0.49415329098701477
2872,0.33453941345214844
2876,0.6459805369377136
2880,1.1300595998764038
2884,0.4882771968841553
2888,0.10405610501766205
2892,0.993483304977417
2896,0.797879159450531
2900,0.566045880317688
2904,0.7441257834434509
2908,1.1519155502319336
2912,0.5860475301742554
2916,0.4839296340942383
2920,0.23998531699180603
2924,1.015905737876892
2928,0.3409183919429779
2932,0.3375668227672577
2936,1.0094486474990845
2940,0.1512499451637268
2944,1.5709038972854614
2948,0.2160625010728836
2952,0.22572527825832367
2956,0.5280625224113464
2960,0.18688137829303741
2964,0.3682086765766144
2968,0.9425081610679626
2972,0.8082534074783325
2976,0.5374865531921387
2980,0.6949732899665833
2984,1.07668936252594
2988,0.24200256168842316
2992,0.5422289967536926
2996,0.7328178286552429
3000,0.5552424192428589
3004,0.5081083178520203
3008,0.8945674300193787
3012,0.5270214080810547
3016,0.17108379304409027
3020,0.4671958386898041
3024,0.17960479855537415
3028,0.6717461943626404
3032,0.8123567700386047
3036,0.08971911668777466
3040,1.4203587770462036
3044,0.7351402044296265
3048,1.0193445682525635
3052,0.2607104778289795
3056,0.45572036504745483
3060,1.2506639957427979
3064,0.5306864976882935
3068,0.6099404096603394
3072,0.8745752573013306
3076,0.43125054240226746
3080,0.3559204936027527
3084,2.5222361087799072
3088,0.4661039710044861
3092,0.3159610331058502
3096,0.9725522994995117
3100,1.23271644115448
3104,0.21460281312465668
3108,0.5988659858703613
3112,0.9354300498962402
3116,0.2503669261932373
3120,0.32923194766044617
3124,0.45099037885665894
3128,0.4298890233039856
3132,0.3941698372364044
3136,0.39889171719551086
3140,0.626244068145752
3144,0.36776867508888245
3148,1.4742200374603271
3152,0.33256351947784424
3156,0.4869438409805298
3160,0.8044275641441345
3164,0.30842477083206177
3168,0.5793502926826477
3172,0.8135147094726562
3176,0.6182492971420288
3180,0.39933234453201294
3184,0.17826275527477264
3188,0.3401622176170349
3192,0.5436506271362305
3196,0.3604257106781006
3200,0.8959046602249146
3204,0.3285556733608246
3208,0.1414521187543869
3212,0.3739751875400543
3216,0.6154845952987671
3220,0.6516036987304688
3224,0.17933353781700134
3228,1.0928198099136353
3232,1.1678643226623535
3236,0.23873570561408997
3240,0.2058887779712677
3244,0.975965678691864
3248,0.936953067779541
3252,0.407494455575943
3256,0.3849906623363495
3260,0.5493295788764954
3264,0.8890200853347778
3268,0.4909745454788208
3272,0.33351433277130127
3276,0.3538828492164612
3280,0.5766059160232544
3284,0.2881736755371094
3288,0.8949912190437317
3292,1.104982852935791
3296,0.2997385859489441
3300,0.4166013300418854
3304,0.5066622495651245
3308,1.2049434185028076
3312,0.3099534511566162
3316,0.30263903737068176
3320,0.6199525594711304
3324,0.2617573142051697
3328,1.000335693359375
3332,1.275477409362793
3336,0.6739220023155212
3340,0.67747563123703
3344,0.8391733169555664
3348,0.9543908834457397
3352,0.5391638875007629
3356,0.30180731415748596
3360,0.27520960569381714
3364,0.5938025712966919
3368,0.9459130167961121
3372,0.3999910354614258
3376,0.7147213220596313
3380,0.29216182231903076
3384,1.5037842988967896
3388,1.2578319311141968
3392,0.7899230122566223
3396,0.692505419254303
3400,0.3369161784648895
3404,0.41036415100097656
3408,0.26018527150154114
3412,0.30711859464645386
3416,0.059213124215602875
3420,0.4669731557369232
3424,0.17099471390247345
3428,0.5001772046089172
3432,0.26149117946624756
3436,0.6516621708869934
3440,0.5509929656982422
3444,0.7317736148834229
3448,0.6057422161102295
3452,0.5282999873161316
3456,1.146104097366333
3460,0.7161250710487366
3464,0.5013261437416077
3468,0.23640041053295135
3472,0.2318037748336792
3476,0.24803601205348969
3480,0.27944958209991455
3484,0.34521353244781494
3488,0.5559514164924622
3492,0.26437896490097046
3496,0.18646062910556793
3500,0.2682960331439972
3504,0.2263524979352951
3508,0.48410552740097046
3512,0.1685614436864853
3516,0.7288071513175964
3520,0.3732820153236389
3524,0.3515808582305908
3528,0.34404075145721436
3532,0.7942834496498108
3536,0.6334103345870972
3540,0.3083292543888092
3544,0.23108871281147003
3548,0.49916282296180725
3552,0.24703586101531982
3556,0.6000538468360901
3560,0.5353648066520691
3564,0.49991703033447266
3568,0.22437334060668945
3572,0.6222923994064331
3576,0.3130550980567932
3580,0.4211694002151489
3584,0.2837660014629364
3588,0.24215684831142426
3592,0.6586209535598755
3596,0.2927660346031189
3600,0.24702942371368408
3604,0.5152532458305359
3608,0.15091422200202942
3612,0.2899037301540375
3616,0.7052515149116516
3620,0.5797083377838135
3624,0.9255494475364685
3628,1.0144023895263672
3632,0.6629067659378052
3636,0.4484681189060211
3640,0.30904021859169006
3644,0.6942847967147827
3648,1.1410126686096191
3652,0.17356133460998535
3656,0.22188597917556763
3660,0.3862912058830261
3664,0.8321676254272461
3668,0.7623701095581055
3672,0.6548619270324707
3676,0.1369093954563141
3680,0.885424792766571
3684,0.15104244649410248
3688,0.32595568895339966
3692,0.6483290791511536
3696,0.5504893064498901
3700,0.25547581911087036
3704,0.31344717741012573
3708,0.15839502215385437
3712,0.12378890812397003
3716,0.6180750727653503
3720,0.6671855449676514
3724,0.20151318609714508
3728,0.4221121072769165
3732,0.1428537517786026
3736,0.23688904941082
3740,0.3037905693054199
3744,0.2031942754983902
3748,0.8153568506240845
3752,0.22353678941726685
3756,0.13734208047389984
3760,0.399248868227005
3764,0.4958871603012085
3768,0.18548078835010529
3772,0.3117366135120392
3776,0.8201420307159424
3780,0.32653194665908813
3784,0.31204405426979065
3788,0.88205486536026
3792,0.5532673001289368
3796,0.22624671459197998
3800,0.4870486557483673
3804,0.6016230583190918
3808,0.9641761779785156
3812,0.18871618807315826
3816,1.5154449939727783
3820,0.24818460643291473
3824,0.4329971969127655
3828,1.2890955209732056
3832,0.7385945916175842
3836,0.31037813425064087
3840,1.4271501302719116
3844,2.1348302364349365
3848,0.41391488909721375
3852,0.2761741280555725
3856,0.24676848948001862
3860,0.29411280155181885
3864,0.4811730682849884
3868,1.0440658330917358
3872,0.8194288611412048
3876,0.48613518476486206
3880,0.6236143708229065
3884,1.4736778736114502
3888,0.45790278911590576
3892,0.5832120180130005
3896,0.23222649097442627
3900,0.36967816948890686
3904,0.5882584452629089
3908,0.5033431053161621
3912,0.8292120695114136
3916,0.16292843222618103
3920,0.22127066552639008
3924,0.44752612709999084
3928,0.6900390386581421
3932,0.3160000741481781
3936,0.5089668035507202
3940,0.4900773763656616
3944,0.27490827441215515
3948,0.4242604970932007
3952,0.3071695566177368
3956,0.341398149728775
3960,0.4440877437591553
3964,0.3070114552974701
3968,0.8887261152267456
3972,0.5473513007164001
3976,0.508703887462616
3980,0.9417788982391357
3984,0.5481804013252258
3988,0.4290158748626709
3992,0.5163856744766235
3996,0.43539997935295105
4000,0.5314056873321533
4004,0.6548460125923157
4008,0.906420111656189
4012,0.22133514285087585
4016,0.40591713786125183
4020,0.8177391290664673
4024,0.7884909510612488
4028,0.27839362621307373
4032,0.26711925864219666
4036,0.6480079889297485
4040,0.312141090631485
4044,0.323813796043396
4048,0.4547494947910309
4052,0.34059202671051025
4056,0.9401903748512268
4060,0.3303302824497223
4064,0.4497043788433075
4068,0.637457549571991
4072,1.0387451648712158
4076,0.6239230632781982
4080,0.4237370193004608
4084,0.29104259610176086
4088,1.2195870876312256
4092,0.2821311354637146
4096,1.0046806335449219
4100,3.4295244216918945
4104,1.1333115100860596
4108,0.3742087781429291
4112,0.25414109230041504
4116,0.4073462188243866
4120,0.7165433764457703
4124,0.4377274513244629
4128,0.1314179003238678
4132,0.4521501362323761
4136,0.9442407488822937
4140,0.3074941337108612
4144,0.3405252695083618
4148,0.24997322261333466
4152,0.34815508127212524
4156,0.6107510924339294
4160,0.6871100664138794
4164,0.28255975246429443
4168,0.6334880590438843
4172,0.281159371137619
4176,0.4452553689479828
4180,0.3458004295825958
4184,0.2133202701807022
4188,0.06859219074249268
4192,1.0162687301635742
4196,0.8181025981903076
4200,0.6739144921302795
4204,0.28641411662101746
4208,0.6105397939682007
4212,0.057113878428936005
4216,1.010469675064087
4220,0.21087393164634705
4224,0.5188407301902771
4228,0.5305162072181702
4232,0.657120943069458
4236,0.6260387301445007
4240,0.3950871527194977
4244,0.34917041659355164
4248,0.6079331040382385
4252,0.6287468671798706
4256,0.26794177293777466
4260,0.5901275873184204
4264,0.12798476219177246
4268,0.8181031346321106
4272,0.8878816962242126
4276,0.3468356728553772
4280,0.24779465794563293
4284,0.41079291701316833
4288,0.3860078454017639
4292,0.4515088200569153
4296,0.37606170773506165
4300,0.44656774401664734
4304,0.393049031496048
4308,0.17098256945610046
4312,0.23546920716762543
4316,0.4478450119495392
4320,1.1916536092758179
4324,0.5973271727561951
4328,0.3520520329475403
4332,0.3925938010215759
4336,0.573496401309967
4340,0.40050509572029114
4344,0.07939273864030838
4348,0.37573498487472534
4352,0.45864447951316833
4356,0.2520056962966919
4360,0.343204140663147
4364,0.4874311685562134
4368,0.40619611740112305
4372,0.9282134771347046
4376,0.3894880712032318
4380,0.15279218554496765
4384,0.33395692706108093
4388,0.7010868787765503
4392,0.3459322154521942
4396,1.093782901763916
4400,0.444907546043396
4404,0.46824970841407776
4408,0.20344652235507965
4412,0.1918015331029892
4416,0.19604790210723877
4420,0.629673421382904
4424,0.3209540843963623
4428,0.806412398815155
4432,0.17075105011463165
4436,0.3125191628932953
4440,0.7891315221786499
4444,0.35324645042419434
4448,0.9957133531570435
4452,0.3692243993282318
4456,0.44432446360588074
4460,0.25292378664016724
4464,0.5929531455039978
4468,0.15858162939548492
4472,0.21425247192382812
4476,0.1517624408006668
4480,0.671777606010437
4484,0.6907566785812378
4488,0.2204674333333969
4492,0.17642073333263397
4496,0.3200797140598297
4500,0.49874669313430786
4504,0.34837761521339417
4508,0.45091512799263
4512,0.1783541887998581
4516,0.5014151930809021
4520,1.4813593626022339
4524,0.25639376044273376
4528,0.11149422824382782
4532,0.33625638484954834
4536,0.401336669921875
4540,0.42740291357040405
4544,0.4685760736465454
4548,1.2112714052200317
4552,0.5805875658988953
4556,0.399057000875473
4560,0.846978485584259
4564,0.528749406337738
4568,0.755984365940094
4572,1.1466851234436035
4576,0.5756696462631226
4580,0.36670854687690735
4584,0.4242035746574402
4588,0.6937786340713501
4592,0.3853952884674072
4596,0.8477156162261963
4600,0.3354403078556061
4604,0.19366173446178436
4608,0.378184050321579
4612,0.04842185229063034
4616,0.596850574016571
4620,0.39058905839920044
4624,0.40872299671173096
4628,0.5732003450393677
4632,0.1534852683544159
4636,0.30071812868118286
4640,1.3857498168945312
4644,0.4070831537246704
4648,0.6244152188301086
4652,0.37408360838890076
4656,0.5840743184089661
4660,0.07714739441871643
4664,0.22439686954021454
4668,0.2035026103258133
4672,0.7958393692970276
4676,0.25411704182624817
4680,0.958901047706604
4684,0.23053330183029175
4688,0.37346211075782776
4692,0.11854969710111618
4696,0.49474239349365234
4700,0.18064969778060913
4704,0.33448871970176697
4708,0.211244598031044
4712,0.41862502694129944
4716,0.2562207877635956
4720,0.7933158874511719
4724,0.42666083574295044
4728,0.2527409493923187
4732,0.40483248233795166
4736,0.2728205621242523
4740,0.2727699875831604
4744,0.34027764201164246
4748,0.2843150794506073
4752,0.8150886297225952
4756,0.09671563655138016
4760,0.5610151290893555
4764,0.40454167127609253
4768,0.17988261580467224
4772,0.6222561597824097
4776,0.07518260926008224
4780,0.2265019565820694
4784,0.1541551798582077
4788,0.46671023964881897
4792,0.1313038021326065
4796,0.5429532527923584
4800,0.6216779947280884
4804,0.3563867211341858
4808,0.2778027057647705
4812,0.5090379118919373
4816,0.3674266040325165
4820,0.4083954989910126
4824,0.6181501746177673
4828,0.5519458055496216
4832,0.3623363971710205
4836,0.47057029604911804
4840,0.24945980310440063
4844,1.0358929634094238
4848,0.21642841398715973
4852,0.22814875841140747
4856,0.7592456936836243
4860,0.4033064842224121
